date,maxtemp,mintemp,sunhour,totalsnow
2017-01-01,7,-4,8.9,0
2017-01-02,7,-2,8.9,0
2017-01-03,8,-2,8.5,0
2017-01-04,8,-3,8.9,0
2017-01-05,5,-2,8.9,0
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-02,7,-2,8.9,0
2017-01-03,8,-2,8.5,0
2017-01-04,8,-3,8.9,0
2017-01-05,5,-2,8.9,0
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-03,8,-2,8.5,0
2017-01-04,8,-3,8.9,0
2017-01-05,5,-2,8.9,0
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-04,8,-3,8.9,0
2017-01-05,5,-2,8.9,0
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-05,5,-2,8.9,0
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-06,4,-3,8.9,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-07,1,-5,8.9,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-08,2,-4,8.9,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-09,4,-4,9.0,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-10,1,-3,7.0,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-11,1,-4,8.3,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-12,4,-1,8.8,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-13,4,-1,7.5,2.8
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-14,6,-3,9.5,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-15,5,-3,9.5,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-16,2,-5,9.5,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-17,4,-4,9.5,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-18,4,-3,9.5,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-19,5,-4,9.5,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-20,5,-4,9.6,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-21,6,-4,9.6,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-22,6,-4,9.6,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-23,6,-5,9.6,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-01-24,9,-5,9.7,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-01-25,8,-5,9.7,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-01-26,5,-5,9.7,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-01-27,5,-5,9.7,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-01-28,5,-1,9.8,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-01-29,8,-3,9.8,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-01-30,7,-2,9.5,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-01-31,7,-1,8.8,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-01,7,-1,7.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-02,6,3,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-03,8,4,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-04,6,3,7.5,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-05,5,1,7.5,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-06,9,3,9.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-07,9,1,9.3,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-08,7,2,7.5,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-09,6,0,9.5,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-10,5,1,7.5,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-11,6,0,7.5,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-12,8,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-13,8,0,8.3,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-14,11,0,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-15,14,0,10.0,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-16,15,-1,10.0,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-17,12,0,10.0,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-18,12,-1,10.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-19,11,-1,10.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-20,11,-1,10.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-02-21,12,0,10.0,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-02-22,11,2,10.0,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-02-23,12,2,9.3,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-02-24,11,4,8.5,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-02-25,12,1,10.5,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-02-26,11,-1,11.0,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-02-27,11,-2,11.0,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-02-28,8,6,9.0,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-01,12,1,11.5,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-02,13,0,11.5,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-03,9,0,9.0,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-04,9,4,9.3,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-05,10,4,10.8,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-06,10,2,10.3,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-07,13,2,11.7,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-08,13,-2,11.7,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-09,16,1,11.7,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-10,18,3,11.8,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-11,15,1,11.8,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-12,13,1,11.8,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-13,14,1,11.9,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-14,16,2,11.9,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-15,16,2,11.9,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-16,18,2,12.0,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-17,19,3,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-18,18,4,12.0,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-26,14,8,9.8,0
2017-03-19,19,7,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-26,14,8,9.8,0
2017-03-27,13,5,12.0,0
2017-03-20,18,9,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-26,14,8,9.8,0
2017-03-27,13,5,12.0,0
2017-03-28,18,3,12.0,0
2017-03-21,15,8,9.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-26,14,8,9.8,0
2017-03-27,13,5,12.0,0
2017-03-28,18,3,12.0,0
2017-03-29,20,4,12.0,0
2017-03-22,15,9,9.5,0
2017-03-23,15,8,9.8,0
2017-03-24,14,6,9.5,0
2017-03-25,19,6,12.0,0
2017-03-26,14,8,9.8,0
2017-03-27,13,5,12.0,0
2017-03-28,18,3,12.0,0
