BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
18166,230,2018,9,6,0,5,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,111,0,Canceled
18167,116,2018,10,29,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,0,Not_Canceled
18168,79,2017,11,13,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Not_Canceled
18169,85,2018,3,29,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,82.45,0,Not_Canceled
18170,5,2018,4,22,1,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,201,2,Not_Canceled
18171,15,2018,1,21,0,1,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,86,1,Not_Canceled
18172,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80,0,Not_Canceled
18173,20,2018,2,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91,0,Canceled
18174,0,2018,6,1,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119,0,Not_Canceled
18175,99,2018,7,21,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,130.5,0,Canceled
18176,190,2018,4,9,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,1,13,1,70,0,Canceled
18177,99,2017,10,30,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65,0,Canceled
18178,134,2017,12,4,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65,0,Not_Canceled
18179,159,2018,8,7,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,0,Canceled
18180,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Canceled
18181,30,2018,9,24,2,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,195.53,0,Canceled
18182,16,2018,3,8,0,3,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,76,0,Not_Canceled
18183,6,2017,12,10,0,2,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,0,0,Not_Canceled
18184,41,2018,12,2,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.9,2,Not_Canceled
18185,18,2017,9,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96,2,Not_Canceled
18186,3,2018,4,28,0,1,Not Selected,1,Room_Type 1,1,0,Online,0,0,0,128,0,Not_Canceled
18187,66,2018,11,10,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124.5,3,Not_Canceled
18188,219,2018,10,29,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,1,Canceled
18189,18,2018,2,22,1,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,50.33,0,Not_Canceled
18190,338,2018,12,15,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,87.3,0,Canceled
18191,8,2018,6,26,1,0,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,86.6,0,Not_Canceled
18192,121,2018,8,15,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,125.55,1,Not_Canceled
18193,76,2018,4,1,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.3,1,Not_Canceled
18194,125,2018,7,20,0,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,72.25,0,Canceled
18195,418,2018,9,26,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Canceled
18196,260,2018,9,22,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,113.4,0,Canceled
18197,10,2018,1,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,72.9,0,Not_Canceled
18198,127,2018,11,2,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,3,Not_Canceled
18199,220,2018,10,24,1,4,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,118.25,1,Canceled
18200,86,2018,10,29,2,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,83.3,0,Not_Canceled
18201,20,2018,1,30,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,75,0,Not_Canceled
18202,103,2018,5,5,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,95.88,1,Not_Canceled
18203,4,2018,1,25,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,59,0,Not_Canceled
18204,301,2018,7,30,1,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,109,0,Canceled
18205,27,2017,9,18,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,115,1,Not_Canceled
18206,14,2018,6,8,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.8,1,Not_Canceled
18207,301,2018,11,18,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52,0,Canceled
18208,73,2018,7,2,4,10,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,145.93,0,Canceled
18209,18,2018,12,27,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,60,0,Not_Canceled
18210,8,2017,10,18,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,136,2,Not_Canceled
18211,323,2018,5,17,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70,0,Canceled
18212,134,2018,11,12,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,0,Canceled
18213,210,2017,10,8,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.75,0,Not_Canceled
18214,56,2018,11,2,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,126,2,Not_Canceled
18215,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95,0,Not_Canceled
18216,1,2017,8,5,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80,1,Not_Canceled
18217,90,2018,4,16,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.75,0,Not_Canceled
18218,55,2018,4,6,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,104,0,Not_Canceled
18219,10,2018,10,3,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,145,2,Not_Canceled
18220,50,2018,6,22,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.92,1,Not_Canceled
18221,30,2018,5,23,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.9,0,Canceled
18222,20,2018,12,9,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,92.67,1,Not_Canceled
18223,41,2017,9,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,110,0,Not_Canceled
18224,125,2018,12,27,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,138.3,0,Canceled
18225,23,2018,6,17,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,133.5,1,Not_Canceled
18226,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185,0,Not_Canceled
18227,130,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,2,Offline,0,0,0,67.5,2,Not_Canceled
18228,10,2018,11,10,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,120,0,Canceled
18229,2,2017,8,9,2,0,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,99,2,Not_Canceled
18230,110,2018,10,12,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108,1,Canceled
18231,79,2018,3,28,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.3,1,Not_Canceled
18232,124,2018,7,3,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,1,Not_Canceled
18233,132,2018,12,8,2,5,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,100.3,0,Canceled
18234,9,2017,12,5,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,65.91,0,Not_Canceled
18235,6,2018,1,16,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97,1,Not_Canceled
18236,115,2018,2,27,2,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,76,1,Not_Canceled
18237,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89,0,Canceled
18238,163,2018,6,5,2,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,Canceled
18239,75,2018,3,17,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80,0,Canceled
18240,204,2017,10,9,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.75,0,Not_Canceled
18241,1,2018,10,11,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,140,0,Not_Canceled
18242,145,2018,7,5,0,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,0,1,Not_Canceled
18243,56,2018,3,29,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.85,1,Not_Canceled
18244,90,2018,4,28,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,127.8,1,Canceled
18245,92,2017,9,12,2,2,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,89.55,0,Not_Canceled
18246,136,2018,8,26,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,0,Not_Canceled
18247,208,2017,12,1,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,1,Canceled
18248,2,2018,5,20,0,1,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,197,0,Not_Canceled
18249,148,2018,5,18,0,4,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,108.19,2,Not_Canceled
18250,50,2018,10,8,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,139.5,1,Canceled
18251,138,2018,7,4,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,91.48,1,Not_Canceled
18252,148,2017,12,30,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,67,0,Not_Canceled
18253,86,2017,9,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,87.5,0,Not_Canceled
18254,0,2017,8,7,0,2,Not Selected,1,Room_Type 6,2,0,Online,0,0,0,162,1,Not_Canceled
18255,138,2018,7,18,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,115.6,1,Not_Canceled
18256,36,2018,8,30,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.8,0,Canceled
18257,190,2018,8,25,1,3,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,67.09,0,Canceled
18258,181,2018,7,8,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85.5,1,Canceled
18259,63,2018,8,15,1,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,63.75,0,Not_Canceled
18260,32,2018,11,10,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.05,1,Not_Canceled
18261,97,2017,12,29,0,4,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.5,1,Not_Canceled
18262,123,2018,5,6,0,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,126.3,1,Not_Canceled
18263,7,2018,8,8,1,0,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,94,0,Not_Canceled
18264,28,2018,6,28,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,166,0,Canceled
18265,14,2018,3,10,1,3,Meal Plan 1,0,Room_Type 4,3,0,Offline,0,0,0,69.75,0,Not_Canceled
18266,88,2018,3,31,2,6,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,72.25,1,Not_Canceled
18267,247,2018,6,6,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115,0,Canceled
18268,5,2017,8,10,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,0,Canceled
18269,12,2017,8,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,65,0,Not_Canceled
18270,79,2018,4,2,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.3,0,Canceled
18271,4,2018,2,22,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73.8,0,Not_Canceled
18272,66,2018,9,22,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,125.1,2,Not_Canceled
18273,5,2018,9,3,2,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,209.7,1,Not_Canceled
18274,150,2018,1,2,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101,0,Not_Canceled
18275,78,2018,4,9,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,0,Not_Canceled
18276,0,2018,11,2,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,3,65,0,Not_Canceled
18277,110,2018,5,9,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Canceled
18278,1,2017,12,31,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135,1,Not_Canceled
18279,79,2018,10,16,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,151.2,1,Not_Canceled
18280,18,2017,10,2,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.75,2,Not_Canceled
18281,5,2018,9,17,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,154,4,Not_Canceled
18282,44,2018,2,17,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Not_Canceled
18283,69,2018,4,17,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,110.08,0,Not_Canceled
18284,18,2018,11,1,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,120,1,Not_Canceled
18285,4,2018,9,19,1,1,Meal Plan 1,0,Room_Type 1,1,0,Aviation,0,0,0,95,0,Not_Canceled
18286,59,2018,5,14,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.5,0,Not_Canceled
18287,127,2018,12,22,0,2,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,90,3,Not_Canceled
18288,33,2018,1,25,1,3,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,64,0,Not_Canceled
18289,29,2018,4,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,83.57,1,Not_Canceled
18290,8,2018,12,30,1,2,Meal Plan 1,1,Room_Type 7,2,1,Corporate,1,0,1,220,2,Not_Canceled
18291,119,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110,0,Not_Canceled
18292,133,2018,11,2,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,2,Canceled
18293,22,2017,11,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,62,0,Not_Canceled
18294,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Not_Canceled
18295,86,2018,4,26,1,5,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,95.2,1,Not_Canceled
18296,117,2018,5,22,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,150.45,2,Not_Canceled
18297,80,2018,7,24,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,0,Not_Canceled
18298,33,2018,4,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,0,1,Not_Canceled
18299,98,2018,7,7,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,1,Canceled
18300,2,2018,4,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,81.62,1,Not_Canceled
18301,93,2018,7,12,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,2,Not_Canceled
18302,3,2018,9,18,2,2,Meal Plan 1,0,Room_Type 4,1,0,Aviation,0,0,0,110,0,Not_Canceled
18303,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109,0,Not_Canceled
18304,86,2018,5,20,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65,1,Not_Canceled
18305,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110,0,Canceled
18306,1,2018,8,16,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,168.5,2,Not_Canceled
18307,8,2018,12,28,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,6,58,65,2,Not_Canceled
18308,64,2018,8,8,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,158.4,0,Not_Canceled
18309,4,2018,1,6,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89,0,Not_Canceled
18310,317,2018,9,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,120,0,Canceled
18311,82,2018,5,2,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80,1,Not_Canceled
18312,22,2017,9,8,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,120,1,Not_Canceled
18313,49,2018,11,16,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,126,2,Not_Canceled
18314,17,2017,12,28,1,0,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,106,2,Not_Canceled
18315,151,2018,1,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,71,0,Not_Canceled
18316,92,2018,6,30,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,1,Not_Canceled
18317,56,2018,6,8,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120,0,Not_Canceled
18318,109,2018,4,1,2,4,Meal Plan 1,0,Room_Type 2,0,1,Online,0,0,0,73.74,1,Not_Canceled
18319,39,2018,4,24,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,Not_Canceled
18320,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109,0,Not_Canceled
18321,98,2018,5,30,1,1,Meal Plan 1,1,Room_Type 1,2,0,Offline,0,0,0,89.75,0,Not_Canceled
18322,177,2018,6,3,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
18323,19,2018,1,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.82,1,Not_Canceled
18324,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105,0,Not_Canceled
18325,44,2018,7,1,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,150.3,0,Canceled
18326,42,2018,8,27,2,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,147.9,2,Not_Canceled
18327,97,2018,10,30,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,Canceled
18328,15,2018,10,1,2,1,Meal Plan 1,0,Room_Type 6,3,0,Online,0,0,0,182.14,0,Not_Canceled
18329,88,2018,5,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,116.1,0,Canceled
18330,0,2018,12,14,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.6,2,Not_Canceled
18331,0,2018,1,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,85,0,Not_Canceled
18332,69,2018,3,31,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,76.5,1,Not_Canceled
18333,34,2018,9,2,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99,1,Canceled
18334,93,2018,4,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,3,Not_Canceled
18335,290,2018,6,17,1,2,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,89.5,1,Not_Canceled
18336,0,2018,11,21,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,11,65,1,Not_Canceled
18337,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95,0,Not_Canceled
18338,88,2017,10,5,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,Not_Canceled
18339,3,2017,11,28,0,1,Meal Plan 1,0,Room_Type 4,2,1,Offline,0,0,0,77.6,0,Not_Canceled
18340,14,2018,10,22,1,1,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,168.25,1,Not_Canceled
18341,110,2018,5,2,1,2,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,68.04,1,Not_Canceled
18342,8,2017,8,21,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.57,0,Not_Canceled
18343,24,2018,1,6,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89,0,Not_Canceled
18344,108,2018,12,25,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140,2,Not_Canceled
18345,24,2018,3,24,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,159,0,Canceled
18346,54,2018,4,16,2,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,177.3,0,Canceled
18347,52,2018,11,5,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88,1,Not_Canceled
18348,12,2018,5,29,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,97.02,1,Not_Canceled
18349,71,2018,11,25,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,2,Not_Canceled
18350,213,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Canceled
18351,16,2018,1,18,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90,0,Not_Canceled
18352,58,2018,1,27,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,81,0,Not_Canceled
18353,5,2018,5,15,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,115.67,1,Not_Canceled
18354,14,2018,7,16,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,169,2,Not_Canceled
18355,9,2018,4,6,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,129.33,0,Not_Canceled
18356,9,2018,12,16,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,68,0,Not_Canceled
18357,39,2018,12,28,0,4,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,192.95,0,Not_Canceled
18358,38,2017,10,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,Not_Canceled
18359,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115,1,Canceled
18360,4,2018,1,25,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,59,0,Not_Canceled
18361,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105,0,Not_Canceled
18362,136,2018,6,28,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,0,Canceled
18363,200,2018,10,31,1,2,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,213.6,0,Canceled
18364,14,2018,8,30,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,118,0,Canceled
18365,6,2018,8,13,0,1,Meal Plan 2,1,Room_Type 6,2,2,Online,0,0,0,316,0,Canceled
18366,27,2018,12,17,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,54.71,0,Not_Canceled
18367,8,2018,11,23,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,94,0,Not_Canceled
18368,27,2017,9,18,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124,2,Not_Canceled
18369,93,2018,7,12,0,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,121.5,2,Not_Canceled
18370,39,2017,11,10,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,0,Not_Canceled
18371,4,2017,9,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,40,0,Not_Canceled
18372,25,2018,9,12,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,108,2,Not_Canceled
18373,38,2018,9,26,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,156.6,0,Canceled
18374,58,2018,4,22,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.8,0,Canceled
18375,48,2018,9,14,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Not_Canceled
18376,71,2018,10,7,0,1,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,108,1,Not_Canceled
18377,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109,0,Not_Canceled
18378,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Not_Canceled
18379,5,2017,10,5,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,65,0,Not_Canceled
18380,73,2018,6,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,1,Not_Canceled
18381,104,2018,4,28,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,102.3,0,Canceled
18382,62,2018,9,3,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.8,1,Not_Canceled
18383,91,2018,4,1,2,2,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,52.02,1,Not_Canceled
18384,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,87,0,Not_Canceled
18385,172,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95,0,Canceled
18386,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105,0,Not_Canceled
18387,43,2018,7,1,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.9,0,Canceled
18388,64,2018,12,26,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,111.6,2,Not_Canceled
18389,125,2018,7,9,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,1,Not_Canceled
18390,103,2017,7,18,2,1,Meal Plan 2,0,Room_Type 1,3,0,Offline,0,0,0,138.5,0,Not_Canceled
18391,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80,0,Not_Canceled
18392,39,2018,12,28,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,115.6,1,Not_Canceled
18393,0,2017,8,21,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124,0,Canceled
18394,7,2018,7,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,151,0,Not_Canceled
18395,10,2018,3,13,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,97,0,Canceled
