,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,isCanceled,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online
10622,32,2018,11,26,0,1,0,2,0,0,0,0,88.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10623,30,2018,4,15,0,1,0,2,1,0,0,0,130.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10624,66,2018,9,4,2,3,0,2,1,0,0,0,119.16,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10625,8,2018,6,14,0,1,0,2,0,0,0,0,101.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10626,37,2018,10,13,0,3,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10627,77,2018,4,16,2,2,0,1,0,0,0,0,95.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10628,175,2018,7,10,4,6,0,1,2,0,0,0,129.2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10629,5,2018,10,11,2,5,0,1,0,0,0,0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10630,35,2018,2,19,2,2,0,2,0,0,0,0,84.35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10631,2,2018,1,26,0,1,0,2,0,0,0,0,81.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10632,177,2018,8,24,0,4,0,2,0,0,0,0,82.88,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10633,60,2018,3,10,0,1,0,2,0,0,0,0,76.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10634,336,2018,9,21,1,4,0,2,0,0,0,0,39.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10635,110,2018,9,22,1,3,0,2,0,0,0,0,149.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10636,46,2018,3,29,0,5,0,2,1,0,0,0,75.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10637,4,2018,12,25,2,2,0,2,0,0,0,0,95.2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10638,6,2018,5,16,1,2,0,2,0,0,0,0,121.67,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10639,324,2018,11,21,1,2,0,2,0,0,0,0,87.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10640,77,2018,4,25,1,1,0,2,1,0,0,0,112.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10641,4,2018,11,9,0,1,0,2,0,0,0,0,205.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10642,116,2018,2,28,2,1,0,1,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10643,9,2018,3,31,0,1,0,1,0,0,0,0,95.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10644,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10645,13,2018,6,28,0,1,0,2,0,0,0,0,119.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10646,39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10647,164,2017,10,2,0,2,0,1,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10648,3,2018,8,20,0,1,0,2,0,0,0,0,128.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10649,12,2018,12,10,2,2,0,3,0,0,0,0,132.39,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10650,3,2018,6,12,1,0,0,2,0,0,0,0,121.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10651,18,2018,1,2,0,1,0,2,0,0,0,0,54.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10652,9,2018,4,27,0,1,0,2,0,0,0,0,119.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10653,3,2017,12,4,0,1,0,2,0,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10654,4,2018,10,10,1,2,0,1,0,0,0,0,159.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10655,4,2018,4,18,1,1,0,1,0,0,0,0,73.92,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10656,49,2017,11,16,1,2,0,2,0,0,0,0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10657,14,2017,10,15,0,2,0,1,0,0,0,0,110.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10658,108,2017,12,21,1,3,0,2,0,0,0,0,72.25,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10659,52,2018,11,3,0,1,0,2,0,0,0,0,79.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10660,59,2018,9,24,1,1,0,3,0,0,0,0,168.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10661,9,2018,7,13,0,3,0,1,0,0,0,0,166.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10662,4,2018,1,15,0,1,0,2,0,1,11,5,77.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10663,77,2018,12,3,2,1,0,2,1,0,0,0,109.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10664,31,2018,6,1,0,1,0,2,0,0,0,0,89.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10665,32,2017,10,24,1,1,0,1,0,0,0,0,136.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10666,63,2018,6,20,1,3,0,2,0,0,0,0,99.9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10667,158,2018,7,7,0,3,0,2,0,0,0,0,114.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10668,25,2017,11,22,2,3,0,2,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10669,1,2018,1,30,0,1,0,1,0,0,0,0,46.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10670,109,2018,3,27,2,2,0,2,0,0,0,0,81.25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10671,74,2017,9,18,0,2,0,2,0,0,0,0,101.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10672,229,2018,11,13,4,5,0,2,0,0,0,0,107.64,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10673,6,2017,10,20,0,2,0,1,0,0,0,0,120.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10674,95,2018,7,13,0,3,0,2,1,0,0,0,121.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10675,37,2018,10,13,0,3,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10676,322,2018,5,19,1,3,0,2,0,0,0,0,80.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10677,86,2017,9,9,0,2,0,2,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10678,90,2018,7,13,0,3,0,2,0,0,0,0,102.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10679,7,2018,5,5,0,3,0,2,0,0,0,0,144.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10680,99,2018,2,19,0,2,0,1,0,0,0,0,81.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10681,5,2018,9,19,1,0,0,1,0,0,0,0,159.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10682,54,2018,12,20,0,3,0,3,0,0,0,0,98.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10683,3,2017,11,5,0,3,0,2,0,0,0,0,96.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10684,4,2018,9,20,0,1,0,1,0,0,0,0,122.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10685,183,2018,5,6,2,3,0,2,0,0,0,0,100.3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10686,89,2017,11,23,1,2,0,2,0,0,0,0,72.25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10687,42,2017,11,20,0,2,0,2,0,0,0,0,63.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10688,3,2018,4,21,0,1,1,2,0,0,0,0,110.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10689,141,2018,6,5,2,0,0,1,0,0,0,0,111.15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10690,50,2018,1,14,0,3,0,1,0,0,0,0,1.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10691,11,2018,3,19,2,1,0,2,0,0,0,0,119.67,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10692,50,2018,3,11,0,2,0,2,0,0,0,0,48.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10693,132,2018,6,30,0,3,0,2,0,0,0,0,96.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10694,97,2018,10,30,2,1,0,2,0,0,0,0,79.8,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10695,5,2018,4,4,3,5,0,2,0,0,0,0,126.75,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10696,8,2018,9,7,0,2,0,2,0,0,0,0,149.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10697,268,2018,4,8,2,3,0,2,0,0,0,0,78.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10698,9,2018,12,10,0,1,0,2,1,1,0,8,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
10699,286,2018,10,16,1,0,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10700,1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10701,68,2018,11,2,1,4,0,2,2,0,0,0,164.88,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10702,2,2018,5,27,0,1,0,3,0,0,0,0,197.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10703,2,2018,9,11,1,0,0,2,1,0,0,0,175.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10704,121,2018,8,3,0,3,0,2,0,0,0,0,95.04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10705,237,2018,10,12,0,4,0,1,0,0,0,0,107.53,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10706,75,2018,3,17,1,3,0,2,0,0,0,0,80.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10707,158,2018,4,16,2,1,0,2,0,0,0,0,69.92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10708,71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10709,183,2018,10,26,0,4,0,2,0,0,0,0,80.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10710,72,2018,10,20,2,4,0,2,0,0,0,0,127.65,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10711,48,2017,10,23,2,2,0,2,0,0,0,0,94.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10713,36,2018,12,10,2,6,0,2,0,0,0,0,68.07,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10714,12,2018,1,5,0,1,0,2,0,0,0,0,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10715,207,2018,12,30,1,2,0,2,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10716,57,2018,6,8,0,3,0,2,0,0,0,0,117.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10717,386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10718,265,2018,6,24,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10719,44,2018,3,9,0,3,0,2,0,0,0,0,71.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10720,20,2018,12,21,2,4,0,2,0,0,0,0,96.9,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10721,39,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10722,237,2018,12,28,2,5,0,2,1,0,0,0,80.26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10723,140,2018,6,19,2,2,0,2,0,0,0,0,127.71,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10724,8,2017,9,3,0,2,0,2,2,0,0,0,174.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10725,40,2017,10,5,1,2,0,2,0,0,0,0,94.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10726,3,2018,3,7,1,1,0,2,0,0,0,0,103.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10727,31,2018,6,2,0,2,0,2,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10728,247,2018,6,6,1,1,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10729,0,2017,11,3,0,1,0,1,0,0,0,0,101.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10730,94,2018,11,3,1,3,0,2,0,0,0,0,79.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10731,37,2018,10,27,0,2,0,2,0,0,0,0,109.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10732,40,2018,3,20,2,1,0,2,0,0,0,0,88.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10733,52,2018,2,26,0,2,0,2,0,0,0,0,78.3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10734,31,2018,1,19,0,3,0,1,0,0,0,0,73.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10735,218,2018,10,7,1,2,0,2,0,0,0,0,106.1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10736,82,2018,7,2,0,1,0,3,0,0,0,0,185.03,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10737,32,2018,9,25,2,3,0,2,0,0,0,0,109.87,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10738,7,2018,12,18,2,2,0,2,0,0,0,0,90.1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10739,59,2018,9,24,1,1,0,3,0,0,0,0,168.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10740,305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10741,0,2017,8,9,1,0,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10742,2,2018,5,15,2,1,0,1,0,1,3,32,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10743,142,2018,8,21,2,3,0,2,0,0,0,0,95.79,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10744,51,2018,3,29,0,1,0,2,0,0,0,0,90.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10745,163,2018,6,5,2,2,0,1,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10746,1,2018,6,13,1,1,0,2,0,0,0,0,79.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10747,101,2018,8,22,1,3,0,2,0,0,0,0,72.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10748,72,2018,4,11,1,4,0,2,0,0,0,0,79.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10749,204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10750,54,2018,10,25,0,1,0,2,1,0,0,0,123.3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10751,129,2018,8,4,2,3,0,2,0,0,0,0,80.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10752,28,2018,2,5,2,2,0,1,0,0,0,0,76.95,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10753,210,2017,10,8,1,3,0,2,0,0,0,0,86.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10754,26,2018,11,11,2,2,0,2,0,0,0,0,108.58,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10755,17,2018,8,22,1,3,1,2,2,0,0,0,230.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10756,74,2018,12,10,0,1,0,2,0,0,0,0,127.8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10757,31,2018,9,16,1,2,0,2,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10758,36,2018,5,11,0,3,0,2,0,0,0,0,126.9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10759,217,2018,8,7,2,5,0,2,2,0,0,0,167.95,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10760,35,2018,8,30,0,4,0,2,0,0,0,0,119.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10761,260,2018,10,7,2,4,0,2,0,0,0,0,100.3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10762,30,2017,10,14,0,1,0,2,0,0,0,0,105.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10763,6,2017,9,7,1,3,0,2,0,0,0,0,77.57,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10764,180,2018,8,25,0,2,0,2,0,0,0,0,85.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10765,169,2018,8,3,0,3,0,2,1,0,0,0,121.5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10766,98,2018,7,15,1,2,0,2,1,0,0,0,121.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10768,83,2018,4,20,2,5,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10769,335,2018,10,13,0,3,0,1,0,0,0,0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10770,112,2018,6,2,0,3,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10771,84,2017,8,3,1,2,1,2,0,0,0,0,85.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10772,56,2017,11,6,2,2,0,2,0,0,0,0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10773,219,2018,8,12,1,2,0,2,0,0,0,0,69.33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10774,186,2018,8,28,1,0,0,2,1,0,0,0,112.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10775,107,2018,8,5,1,2,0,2,0,0,0,0,111.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10776,72,2018,3,19,0,1,0,2,0,0,0,0,78.15,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10777,6,2017,12,8,0,2,0,1,0,1,2,13,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10778,62,2018,11,21,1,2,0,2,0,0,0,0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10779,54,2018,3,17,1,3,0,2,0,0,0,0,89.46,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10780,10,2017,8,29,2,1,0,2,0,0,0,0,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10781,29,2018,10,5,0,2,0,3,0,0,0,0,201.25,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10782,12,2018,3,1,0,5,0,2,0,0,0,0,130.22,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10783,275,2018,6,4,1,1,0,2,0,0,0,0,62.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10784,19,2017,10,6,0,3,0,1,0,1,1,0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10785,18,2018,11,6,2,0,0,2,0,0,0,0,155.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10786,26,2017,10,21,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10787,283,2018,7,9,2,3,0,2,0,0,0,0,69.38,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10788,26,2018,11,10,0,3,0,2,0,0,0,0,118.07,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10789,55,2017,12,30,0,3,0,2,0,1,1,0,70.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10790,203,2018,8,27,0,1,0,3,0,0,0,0,137.7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10791,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10792,40,2018,2,16,0,1,0,1,0,0,0,0,72.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10793,25,2018,12,13,0,4,0,1,0,0,0,0,79.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10794,115,2018,8,3,0,4,0,2,1,0,0,0,123.75,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10795,4,2018,11,13,2,0,0,1,0,0,0,0,75.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10796,23,2018,11,11,0,1,0,1,0,0,0,0,112.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10797,49,2017,12,28,1,4,0,2,0,0,0,0,145.61,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10798,15,2018,2,12,0,2,0,2,0,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10799,12,2017,10,4,1,0,0,2,0,0,0,0,72.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10800,118,2018,8,13,2,3,0,2,0,0,0,0,114.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10801,11,2018,4,29,1,2,0,2,0,0,0,0,122.33,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10802,21,2018,5,24,0,2,0,2,0,0,0,0,141.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10803,47,2018,6,4,1,1,0,2,0,0,0,0,131.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10804,7,2018,6,22,0,1,1,1,0,1,0,7,98.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10805,110,2017,7,25,2,1,0,2,0,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10806,69,2018,4,18,1,3,0,2,0,0,0,0,110.08,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10807,0,2018,8,25,0,1,0,2,0,0,0,0,92.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10808,162,2018,10,14,2,2,0,1,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10809,34,2018,2,28,2,0,0,2,0,0,0,0,6.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10810,8,2018,12,8,0,1,0,3,0,0,0,0,154.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10811,44,2018,2,17,0,3,0,2,0,0,0,0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10812,29,2018,2,24,0,4,0,2,0,0,0,0,66.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10813,35,2018,4,18,1,1,0,3,0,0,0,0,137.7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10814,125,2018,9,20,1,5,0,2,0,0,0,0,143.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10815,7,2018,7,11,1,0,0,1,0,0,0,0,154.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10816,16,2018,8,1,1,0,0,2,0,0,0,0,121.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10817,237,2018,12,28,2,5,0,2,2,0,0,0,148.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10818,61,2017,11,21,2,2,0,2,0,0,0,0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
10819,60,2018,6,1,0,3,0,1,0,0,0,0,140.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10820,59,2017,10,29,0,2,0,2,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10821,301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10822,9,2018,3,22,0,3,0,2,0,0,0,0,141.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10823,38,2018,2,25,0,1,0,1,0,0,0,0,79.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10824,17,2017,12,18,2,2,0,3,0,0,0,0,82.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
